S_Q_AB_nCi_2_NS7_C_KA_c_MAS,MX_B_AB_nCi_2_SS6_C_SRW_c-p_MAS,S_TrB_AB_nCi_3_M26(M8)_SS4_T_KA_m-r_MID,VC_TrC_AB_nCi_3_M26(M5)_NS5_T_KA_h_MID,P3_F_AB_nCi_2_NS1_H_T_NSRW_e_MAS,SD_F_BB_Ci(2.0;-2.0)_2_SS1_H_T_KA_e_MAS,Q3_B_AB_nCi_2_NS3_T_LGP[1]_h-s_MAS,SD_Q_AB_Ci(2.0;-2.0)_2_SS2_H_n_X_LGP[2-4]_p_MAS,VC_B_AB_nCi_2_NS7_X_NSRW_r-m_MAS,VC_TrQB_AB_nCi_3_M22(M16)_SS1_T_LG3L[2-3]_LGL[2-3]_m-p_MID,S_Q_BB_Ci(2.0;-2.0)_2_MP1_H_T_KA_c_MAS,Q2_B_AB_nCi_2_NS1_T_NSRW_h-s_MAS,MX_TrB_AB_nCi_3_M20(M8)_SS6_T_KA_m-r_MID,MX_B_AB_nCi_2_SS1_n_X_LGP[1-3]_p-h_MAS,ES_RA_TrC_AB_nCi_3_M27_SS0_T_KA_v_MID,N1_Q_AB_nCi_2_MP7_H_n_T_LGP[1]_v_MAS,TS[1]_K_TrC_AB_nCi_3_M27_NS0_T_KA_p_MID,S_B_AB_nCi_2_NS3_X_KA_e-c_MAS,P3_F_AB_nCi_2_SS2_X_SRW_p_MAS,S_TrB_AB_nCi_3_M27_SS1_T_KA_r-p_MID,MN_Tr_AB_nCi_3_M20(M8)_NS1_X_KA_a-e-v_MID,K_TrQB_AB_nCi_3_M26(M8)_NS5_X_KA_r-p_MID,I50_TrC_AB_nCi_3_M20(M5)_NS7_C_KA_h_MID,RA_TrB_AB_nCi_3_M21(M1)_MP0_T_KA_r-p_MID,S_TrQB_AB_nCi_3_M22(M1)_SS1_T_LG3L[1-2]_LGL[1-2]_r-p_MID,AC[1]_I50_TrB_AB_nCi_3_M20(M15)_SS5_T_KA_e-v_MID,S_Q_AB_Ci(2.0;-2.0)_2_SS1_H_n_T_KA_c_MAS,MX_TrB_AB_nCi_3_M26(M8)_SS7_C_KA_m-r_MID,MN_Tr_AB_nCi_3_M19(M11)_SS1_X_KA_a-e-v_MID,K_Tr_AB_nCi_3_M22(M5)_SS5_T_KA_a-e-v_MID,MN_TrB_AB_nCi_3_M25(M15)_SS6_T_KA_m-r_MID,S_B_AB_nCi_2_NS5_X_NSRW_c-m_MAS,MX_TrQB_AB_nCi_3_M26(M1)_SS7_C_KA_r-p_MID,GV[3]_K_Tr_AB_nCi_3_M25(M13)_SS6_T_KA_m-a-c_MID,P3_F_AB_nCi_2_SS2_H_T_NSRW_e_MAS,MN_Tr_AB_nCi_3_M26(M8)_NS1_X_KA_a-e-v_MID,RA_TrF_AB_nCi_3_M21(M11)_SS3_T_LG3L[2-3]_LGL[2-3]_p_MID,MN_F_AB_nCi_2_SS2_T_LGP[1;2;6]_p_MAS,I50_TrF_AB_nCi_3_M21(M5)_NS7_T_LGA[0.0-1.0]_h_MID,SD_F_AB_nCi_2_NS2_X_KA_e_MAS,S_TrQB_AB_nCi_3_M26(M14)_SS1_T_KA_r-p_MID,N3_B_AB_nCi_2_NS4_n_T_KA_e-h_MAS,IB_K_Tr_AB_nCi_3_M28_NS2_T_KA_a-v-p_MID,K_TrQB_AB_nCi_3_M21(M5)_SS1_T_KA_r-p_MID,I50_TrF_AB_nCi_3_M27_MP1_T_KA_p_MID,PEOE_VSA2,SMR_VSA10,SMR_VSA3,SMR_VSA6,SlogP_VSA1,TPSA,VSA_EState2,NOCount,fr_NH0,fr_allylic_oxid,Target
-4.628201591,0.099276974,-0.907041794,0.367060891,6.522871831,0.331295286,17.17487094,8.469249256,0.869021799,0.609585488,3.813888914,2.13657613,5.032666983,4.013529894,29614.9451,113.4502712,0.006416053,-1.354594184,3.542684887,-0.075718646,-422.2544289,21.13311516,0.0641484,0.284527351,0.437359431,1396.124897,-3.545867192,3.554024065,-3.738302876,5.626005041,1.0182199,-2.32018524,68.37300013,7.889479118,1.93099041,-629.107834,1.515161521,3.251781359,2.788045464,4.699118064,-0.108948578,832.1505884,1.601836016,-0.425094474,0.019348309,0,29.71006934,4.899909731,6.544756406,15.56017694,3.24,2.63117284,1,1,0,11.77
0.124783046,1.18878686,0.365079325,0.354733231,7.25397716,0.448306899,19.11238644,4.897464603,0.611919886,0.942154052,2.24994089,2.391328115,7.399414081,3.509376396,30209.9491,120.6164104,-1.113601818,0.076016358,2.87956601,1.187012137,-274.1381022,0.72665374,0.708309246,0.949837561,0.464774992,3094.008692,-1.657999119,3.328633482,-8.056906451,-0.894985489,1.049281615,-1.391182843,92.28598131,1.685003392,1.852311804,-378.1447348,1.948992782,2.598387153,2.761582191,7.162240891,0.202279763,1537.280223,4.327278788,-1.035480048,0.048592548,4.794537184,11.75255023,0,0,21.20510113,43.37,23.27598734,3,0,0,4.67
-1.779740793,0.031837789,-0.49833699,0.359724429,6.376689515,0.351219844,17.99789314,5.994863734,0.642907294,0.407678832,-0.312342306,2.131916552,5.868396594,4.495894501,18173.51402,121.3979238,-0.502503589,1.96598089,3.443642857,-0.03925956,-19.56725622,7.496834306,8.46E-04,0.430844493,-1.097456208,1982.422507,0.944666668,6.074809399,-0.113644102,5.514703744,1.378832985,4.596679905,105.0809293,16.29625556,1.942554244,-32.15060078,1.982355249,1.122109375,1.424280922,4.068700712,-0.351392817,800.4993873,-1.194331177,0.683293847,0.01616127,0,23.63404924,0,0,15.56017694,0,0,0,0,1,4.17
-2.24072635,0.254008389,2.198737435,0.38094143,6.657490205,0.350745896,14.27913937,5.815254906,0.963570648,0.700029623,4.261289245,2.486942476,6.662296293,4.910126852,29678.3634,131.2990965,-1.589676779,-0.429468192,2.525421583,1.110353244,-385.3385429,3.827438518,0.456556636,0.418479208,2.05655536,2409.049406,5.876430425,5.368676213,-11.40906348,-1.024348987,1.016934409,-3.311390625,108.4281628,1.400542394,1.792025604,-527.5419079,1.846144324,0.873191558,3.097323916,5.18458012,-1.520230302,827.2479049,5.777402939,5.014660285,0.041675261,0,8.317393253,0,0,0,9.23,0,1,0,1,5.38
0.386633483,0.021899607,0.209627469,0.295612744,6.881321215,0.410459842,18.76781813,7.619018717,1.373704239,0.654218703,1.878664122,2.90512598,4.627290535,5.105131485,26206.62778,143.4032932,-1.310968559,-0.008691257,2.795923787,0.074597075,-360.9406315,7.717134498,0.605969809,0.319962928,1.077255949,1769.021629,5.53811289,3.819290973,-9.821693527,0.257669759,1.568002945,-3.747377071,60.13571593,6.379225016,1.778552687,-506.1894841,1.512919613,2.787888889,3.403713251,5.855912417,0.523911009,619.9172415,7.613465452,-1.432341191,0.044637327,0,8.235460877,4.232670808,0,0,4.93,0,1,1,0,3.12
0.827541961,0.246428562,1.200138645,0.518349996,6.629847003,0.256563423,13.50007921,6.011785733,1.039766388,0.644052331,4.512830168,2.294695157,5.170781798,5.032276744,28815.23932,114.7713799,-1.706546433,-1.389503289,2.914310854,0.47372001,-560.1661386,8.003990958,0.403910106,0.381229876,2.17681427,2637.642753,4.371853889,4.848463185,-12.95759701,0.896940598,0.521338548,-2.371810483,80.5576666,11.78389923,1.902581617,-850.0783419,1.215625768,1.767125,4.963651946,6.137061545,-0.983689032,1002.091562,2.960861643,1.78557233,0.035671544,9.053461312,16.63478651,5.226525719,0,0,21.7,0,3,1,1,4.23
-1.487834493,0.417182478,0.523095594,0.487467106,6.922917386,0.328372156,18.96135334,1.253560223,1.068037265,0.324591106,-1.614023245,2.352177975,8.82334217,1.738955512,0,174.4046778,0,-0.828139474,1.237,0.711373183,-18.5839299,-4.150169165,3.426744232,1.252118958,1.089094079,2027.389115,2.093865399,6.973333952,-6.799608319,3.331994654,1.134048459,0.714428811,104.5935329,0,1.729098744,-21.42934805,3.482788693,0,0,2.47056621,0.309465693,1839.696974,2.568866512,2.279173251,0.025957437,0,11.60093989,0,0,0,0,0,0,0,1,-3.65
-1.624709426,0.041239147,1.674865154,0.400611872,6.509960075,0.33215454,12.52824831,6.255501132,0.763607105,0.97562515,-0.720733053,2.474746765,5.386094458,5.222060225,14390.10559,181.040161,-2.177479697,2.369362033,3.44425,0.34983365,-20.55404043,0.823488363,0.281654633,0.479899578,1.681331425,1422.456774,0.17110906,5.405843431,-6.929113826,-0.757474523,0.927151066,1.68932026,65.73760588,5.090775431,1.698321376,-32.12249934,1.051842171,0.888104167,2.374356581,3.712778235,-1.351599637,291.2864118,0.927430483,-1.197058516,0.041652247,0,8.073872301,0,0,0,0,0,0,0,1,1.93
-2.235907154,0.281962091,0.902942489,0.413557088,6.652445984,0.375084805,13.8090113,5.689636046,0.982923595,0.751152981,0.787251278,2.478224401,4.722767783,4.8320797,29305.19037,132.3191243,-1.264643512,0.219912935,2.525796826,1.046413784,-386.6215212,4.961416621,0.449553296,0.31604528,1.509456665,1979.656523,6.015646287,4.833734178,-11.90650867,0.44214543,0.998070723,-3.333814764,88.58030865,4.746973802,1.781156522,-543.2947289,1.870139165,1.593285714,2.258696055,4.966160556,-1.453579557,772.8856134,7.36408843,0.857127628,0.041274316,0,8.317393253,0,0,0,9.23,0,1,0,1,3.87
-2.339173806,0.035608136,1.884657937,0.891577152,6.25349085,0.379918389,13.62765793,9.041794108,0.416930662,1.230374049,-1.123899731,2.128983943,4.572690335,5.771463573,17670.92132,195.2915716,-0.915976859,-2.241196372,3.098716704,1.063435055,-116.8891987,-0.599621503,0.042636411,0.348559268,2.266079699,1933.962108,0.731297019,4.47879286,-4.725183765,1.842618954,1.495608283,-0.548349996,69.29205309,4.911448727,1.69000151,-179.1798852,0.801229554,0.753505952,2.352394631,6.22399181,0.152961832,357.2269754,1.77431923,0.99835286,0.040948992,0,29.40061994,0,0,0,0,0,0,0,1,1.95
-1.445558315,0.031691203,2.386689111,0.751368216,6.281959299,0.360713213,13.64775854,9.178994677,0.471554602,0.75054534,1.404967811,2.117515047,6.216244231,5.785870833,17835.18546,193.7020257,-1.260471927,-2.559283739,3.172496648,0.673177677,-119.6687444,2.544000815,0.038991551,0.357906226,2.943546857,3806.397169,2.069078499,6.349353978,-4.576492969,0.555276707,0.634914798,-0.760097243,83.47963792,5.81702147,1.739173386,-183.4437041,1.461082786,0.7285,0.150735709,6.043508807,-1.074216745,375.8601946,1.676853914,0.436150467,0.040326424,0,29.40061994,0,0,0,0,0,0,0,1,4.63
-2.493091107,0.2307093,1.965999341,0.867889815,6.315160462,0.350790812,13.69976908,8.355817533,0.447159048,1.081237915,0.346876869,2.140744444,4.827748468,5.494877951,34328.53667,160.6268882,-0.735164206,0.138032583,2.800800094,0.710601375,-230.9541291,5.008616763,0.041496821,0.267262574,2.479590293,1989.779365,6.275109435,3.461980134,-7.370203768,1.127573709,0.431854962,-0.869868572,49.06160641,0.923323111,1.682456218,-352.0270115,0.612930722,0.705886905,2.832761869,7.232839807,-0.799286413,769.0074223,-0.001107225,-0.41114978,0.039197353,0,29.64414089,0,0,0,9.23,0,1,0,0,4.01
-2.04503676,0.261706155,2.140091189,0.543044625,6.662621924,0.270989489,16.17702204,4.682886264,0.793520322,0.705648905,3.632687111,2.417701314,6.771313386,6.055090892,26998.09567,134.442993,0.663477694,-0.505958744,2.744793524,1.009851559,-259.7654777,2.0764787,1.199305773,0.570594161,1.55313486,2553.130972,5.210615998,5.57821135,-11.65594817,-0.744163372,0.827419056,-2.951151472,87.1061325,-0.090165678,1.872831974,-348.594536,2.31462965,0.838026786,2.975897101,4.94216239,-0.955018318,882.7222522,6.074612866,4.255999284,0.04374601,0,8.317393253,0,0,0,9.23,0,1,0,1,5.58
-1.299173499,0.005358003,-0.16360503,0.788453869,6.364660144,0.290025655,10.34470492,7.930779407,0.812809381,0.974375551,1.22773312,2.062125284,3.896589658,4.80595396,17676.92114,173.1728705,-0.310495713,0.099498198,3.94942785,-0.573116174,-836.6844939,-1.018001218,0.689569822,0.139617261,0.719136671,1830.887186,2.435434528,3.972377135,-12.58365887,-1.156536616,0.887208895,-1.230677635,53.35676646,3.816913843,1.726074723,-1203.698643,0.517529223,1.195441406,0.00593387,3.717785564,-1.263397811,258.6023288,3.579890442,-0.18801693,0.017942922,0,33.01835355,0,0,0,0,0,0,0,0,3.73
-3.020531159,0,3.140877918,0.469638606,6.482623064,0.325486055,10.76399697,7.010646817,0.879764205,1.309632697,3.227924022,1.952986177,8.370984659,5.147856477,42395.17064,174.1651768,-1.342231534,0.195575389,4.256,0.119765508,-920.0127439,4.989194487,1.014154973,0.186959649,-0.085615905,1873.859066,-5.522706347,3.959211948,-23.03270877,-0.214385047,1.092339781,2.038162298,66.18456448,2.233017818,1.839232628,-1216.812156,0.955059506,1.42975,2.776602261,2.987064616,-1.068892012,283.9936482,2.944449315,-0.490658885,0.04063546,0,18.37693454,0,0,0,0,0,0,0,0,1.35
-2.254305394,0.003037883,-0.391287678,0.419263934,6.474321189,0.250132941,10.93154367,5.247149441,0.573489007,0.552813418,1.654739449,2.361706656,3.795694945,5.94942353,13500.94426,173.6177087,-0.064401069,0.963030103,3.724,-1.678425379,-27.49643564,-0.386721818,1.261922963,0.416514438,-0.156753922,2267.448608,3.039809437,3.873061323,-8.010262051,-1.485901011,1.12753196,-2.752377208,48.03740317,-0.77061476,1.756001916,-40.18296018,0.535366927,1.884166667,0,3.280532234,-1.440553574,226.3226404,6.178177941,-0.238269502,4.78E-04,0,8.073872301,0,0,0,0,0,0,0,0,-2.4
-2.231739903,0.002708701,-0.997855476,0.427377669,6.445264236,0.259015816,10.93020988,5.108303253,0.479243259,0.657470635,1.506738238,2.502474427,3.451608509,5.982301796,13358.30361,170.0870889,-0.84,1.18491811,3.546666667,-1.793521395,-24.66157238,-1.453799765,1.56356504,0.443382552,0.598956358,3129.132197,2.926897563,2.882472654,-8.612603504,-2.251098844,1.231231783,-2.556412162,38.90433694,-5.973912326,1.754210284,-36.5784706,0.681162894,1.906333333,0,3.469654652,-1.18480668,234.1513953,5.678318222,-1.25561807,0.041411554,0,8.073872301,0,0,0,0,0,0,0,0,-3.86
-2.61856413,0.003088468,-0.383517422,0.411142378,6.49674203,0.243036082,10.11648881,5.40994959,0.752442874,0.527104604,1.77813991,2.081001818,3.542330197,6.004248001,13679.37381,165.1211565,0.444444444,0.525487635,3.901333333,-1.932379794,-29.88334379,0.704810963,1.157575627,0.39637897,-0.465609637,1538.578806,3.139628063,3.524773133,-7.653507668,-0.549879056,1.009947811,-2.883561027,58.84585447,0.650878486,1.757392884,-43.65137083,0.464504479,2.1945,0,3.121260726,-0.981039964,219.1259538,7.025420895,0.575858319,5.62E-04,0,8.073872301,0,0,0,0,0,0,0,0,-3.1
-1.345643809,0.400164604,0.23796317,0.221300139,6.94475986,0.327041263,9.597073727,3.207281478,0.603354713,0.454795458,1.285515282,2.261488164,3.749752113,2.072230667,10792.90621,88.76152942,1.468261621,0.053064223,1.750666667,-0.514656127,-278.5485924,1.42555704,0.537129346,0.194210493,0.059188841,1555.64821,-2.97983843,3.011946092,-13.60049162,1.198696546,0.772946028,-1.243643828,36.21806077,-1.094708861,1.829735501,-348.3266762,2.231964891,1.678583333,4.127514124,5.260515065,-0.032737271,935.7849351,-2.100419013,-1.475044703,0.049789655,0,0,0,0,0,18.46,0,2,0,0,-2.9
-1.202029607,0.478314693,0.564073348,0.288253652,7.206712542,0.371755208,12.06790126,3.305047805,0.608147172,0.257823179,1.136904631,2.397719528,4.490461448,2.141941825,10792.90621,102.568699,-1.432144953,0.31942887,1.830166667,0.895851421,-235.3662775,1.134644383,0.527300385,0.478920302,0.851845567,2970.949127,-2.820494464,4.602449427,-12.11980438,-0.892714893,1.010799089,-1.174964341,66.78725012,3.575040948,1.846818577,-291.6443838,2.395725349,1.585452381,4.770453631,5.260515065,0.146081872,970.3312965,-1.769836149,-0.101302087,0.055450392,0,0,0,0,0,18.46,0,2,0,0,-2.6
-0.278183207,0.022228342,1.292504033,0.581677642,6.448123565,0.311899331,18.72717841,5.134332818,1.420287297,0.824622312,3.363735627,2.372538632,5.94766686,6.771580902,13358.30361,210.0435655,5.544144321,-2.511141717,3.312571429,0.59941171,-32.36001598,-0.456924812,2.079963878,0.85173179,1.393323877,3082.638667,1.92425111,5.667364701,-8.81324916,-1.728383631,0.894724807,-2.696607386,97.46590284,-2.597501646,1.804481431,-48.88744637,2.09256672,2.315178571,1.459127373,3.857839994,0.035031643,397.561684,4.110888649,2.000608924,0.055423219,0,8.073872301,0,0,0,0,0,0,0,1,-1.46
1.500852461,0.003289025,0.271245622,0.542575229,6.310601613,0.41291634,17.38766902,6.829721001,0.983917159,0.64147815,-0.920919908,2.228657856,5.609987675,6.338514437,15547.53251,147.0883834,-0.975082903,-0.723097233,3.245947565,0.035237607,-59.45650357,0.360058377,0.104723397,0.690882125,0.230377411,3070.286694,0.110545332,3.680745419,-2.437746694,-0.928557314,1.145070228,0.422555767,115.8473837,-0.525859886,1.807857822,-92.07888282,2.350053892,2.865537946,7.876573144,4.332000825,-0.48827115,670.523958,3.477853218,-0.901136056,0.04664402,0,20.37916686,0,0,0,0,0,0,0,0,0.61
-3.036023553,0.028842007,0.068960594,0.419520701,6.420959667,0.35892839,16.17143609,5.091857521,0.760306469,0.61188436,-0.722753879,2.143637633,5.085023129,6.402971568,13532.5664,139.0993288,-0.940986056,2.744620365,4.87975,0.581406579,-33.1037137,1.432490605,0.189459997,0.774025488,-0.067506524,1326.265855,0.342871472,4.998905143,-1.747869369,-1.989577749,0.88312591,1.990169424,68.73405568,0.460863171,1.854932559,-48.46255335,1.32892812,1.090459375,4.301618116,2.344490596,-0.950630098,671.2723502,8.32024419,-0.612498094,0.031610921,0,13.64697683,0,0,0,0,0,0,0,1,5.38
-1.170999071,0.032825989,-0.438065842,0.301185643,6.405720636,0.564314997,15.36446329,1.934479899,0.491230921,0.602915354,2.554376639,2.18912992,5.359578413,3.019170505,10018.93134,99.02185794,0.601202987,0.139298999,2.0425,1.138856756,-216.7994032,-0.635094228,0.942148509,0.713024562,-0.252161232,958.1445078,2.784082514,1.143999204,-7.486524596,-1.376157846,1.513452757,-1.726681319,13.34999261,-1.169607727,1.949503158,-268.0116879,2.373232286,1.823005208,1.234812968,3.681457637,-0.404134829,1120.285017,-0.414457482,-0.998170984,0.030712365,0,0,0,14.21959508,9.473725908,18.46,0,2,0,0,2.48
-1.07215122,0.038465707,1.018390541,0.749610674,6.452617971,0.298797258,13.76045375,4.926304627,0.508599774,0.897876315,-1.137076056,2.296069575,5.386256489,6.920608599,13095.64034,205.5650133,0.392047379,2.385322106,4.234,0.523835207,-27.94142407,0.365187764,3.941622226,0.720893353,1.247659566,791.5969861,0.655332583,5.41746896,-9.087366308,-1.763296618,0.627638025,1.589691004,60.64811725,-2.602836785,1.732907797,-40.10856021,0.931140352,0.903641667,1.599828926,3.055813365,-0.231674646,324.0990832,1.640906576,-2.282520092,0.044997188,0,8.073872301,0,0,0,0,0,0,0,1,1.68
-2.927064494,0,2.34692374,0.488954057,6.580312456,0.283222029,13.35439135,6.595625207,1.027055525,0.885941218,3.03445686,1.884891363,9.193382709,5.030170297,40963.85494,188.7300377,-1.182601401,0.309458013,4.04275,0.546897976,-767.6769912,4.254135782,1.537318082,0.283994893,1.884432357,1052.042911,-5.251576643,5.379080372,-21.20010293,0.890544993,1.319658332,1.770278344,72.43187379,9.415798348,1.729051505,-991.0300259,0.635908399,1.006557292,1.803128813,3.069252844,-0.771226629,285.2395018,0.625672813,-0.242606938,0.025850813,0,18.37693454,0,0,0,0,0,0,0,1,5.46
-1.259029326,0.039530224,-0.680819428,0.161936894,7.544224616,0.431429667,21.88309913,3.937409847,0.720788465,0.617993197,0.776656662,3.040220773,5.540661104,4.460083962,6911.574946,152.3418555,-1.255721926,1.122380752,2.506285714,-0.436958017,-137.7559411,2.291148702,0.624079445,0.579120274,0.32833811,3067.42808,3.463473079,1.115496194,-10.0717175,-1.782433977,1.296543715,-2.420817216,23.27428407,0,1.852500004,-162.0078136,1.493581537,2.216777778,0.051504875,4.85116687,-0.270263365,677.0864681,1.844316571,-1.092769187,0.008251369,0,0,4.567099648,0,0,4.93,0,1,1,0,5.85
-3.038142373,0.200150348,-0.102141545,0.404552559,6.556557751,0.363688477,14.71925721,3.789174537,0.755071227,0.909981523,3.19303388,2.336766516,5.946173546,6.552913518,26450.56086,120.2628827,-0.84769335,-0.351207307,3.660427971,-0.241462369,-193.1290888,3.29822478,0.184884457,0.797773528,-0.066266826,1638.349969,4.831551613,4.226591835,-7.180542179,-1.650729501,0.239374654,-3.323494452,135.0728259,-0.74079817,1.813854194,-271.9540568,1.66604271,1.030459375,4.725656792,3.941178749,-0.56826678,987.675071,2.396148773,-1.137070542,0.02804264,0,14.07655812,0,0,0,9.23,0,1,0,0,6.22
-0.988796606,0.001786847,-0.853493756,0.365754804,6.054728881,0.412651721,13.67026787,3.110902267,0.634213794,0.703628413,-0.352228028,2.082804277,5.190040296,5.413530513,12573.31963,126.3150368,0.032996124,-0.559247213,2.678375,0.868863845,-193.4834534,-0.076738703,0.203242776,0.970694516,-0.80202242,1171.856903,0.43919082,1.518049362,-8.683987934,-0.327750956,1.464826526,0.077665992,21.89919684,-1.217638488,1.832750774,-231.4819905,1.104459045,2.225912179,1.07062794,2.893189741,-1.114063523,650.1765026,-0.572567728,-0.046189659,0.011883275,0,13.9834623,0,0,5.186725646,0,0,0,0,0,3.55
-2.352470911,0,1.535944133,0.479612142,6.451975171,0.277787086,7.574872113,4.090277228,1.064061464,0.325198747,2.737504146,1.862780619,5.638818511,4.148456672,8722.18497,155.2200525,-1.077253284,0.262986675,2.9925,1.565074443,-417.7383545,1.270918591,1.518564762,0.255635404,0.389713644,2083.410205,-4.79148817,3.839027971,-15.45453347,1.203771342,0.997216775,1.563298155,60.07666101,4.667686003,1.716068507,-535.6268515,0.643165267,1.242441667,8.61E-04,2.559116058,-0.132545901,166.4921301,3.331636352,0.807534009,0.013978214,0,14.348736,0,0,0,0,0,0,0,0,5.92
-2.869980536,0.09231445,-1.078603401,0.264880668,6.659593989,0.325050624,18.61866531,4.144550718,1.32025085,0.410022198,1.631714148,2.288489247,4.946288965,3.352616218,9560.973724,110.2300011,-1.629748157,-1.16950423,2.624863636,-0.003472139,-193.0746881,9.879435534,0.002825179,0.630225623,-0.174379408,1046.927294,2.703352297,3.058975954,-3.957363659,1.352038335,1.157095306,-3.852732882,83.88392652,4.063416007,1.90975453,-261.2330197,1.405561794,1.864839286,3.266942988,4.625006262,-0.903432408,990.3180655,2.547298771,0.028334257,0.056381748,0,28.00580475,4.567099648,0,0,4.93,0,1,1,0,5.02
0,0,0.056322683,0.111797772,6.840303164,0.324746086,18.91512606,2.455705895,0.820524207,0.181409098,-0.880518817,2.302215388,4.654278085,2.508085088,7244.791288,120.6736006,-1.307256424,0.218672151,1.762214286,-0.405929579,-175.9665848,3.412625374,0,0.676206146,0.476369987,2225.136814,-3.552817535,0,-6.581697646,-1.318009362,1.168702564,-2.935247986,0,4.779726863,1.915730675,-205.5055086,2.807706968,2.051494162,1.683738728,3.652887937,-1.472431011,825.9777002,0.920663954,0.28762249,0.01791169,0,10.90292493,4.983978521,0,0,15.79,3.119537037,1,0,0,5.55
-2.454282405,0.028931873,-0.825278565,0.194747175,6.830952229,0.445054841,19.60840508,4.269018791,1.109109511,0.191180024,2.667681603,2.298581201,6.098580452,4.153264405,8516.03772,116.8731601,-1.550648866,-1.150254439,2.587916667,-0.104758076,-184.4587567,6.915782841,0.291306842,0.730698035,-0.310874999,2602.899725,4.145571201,1.296469931,-7.307370894,-1.314364132,1.347850522,-3.305260568,48.58648651,2.059353512,1.909198383,-240.5350569,4.094493221,3.033884524,2.630628889,4.594370837,-0.955198736,884.8616317,0.808122218,-0.214819207,0.042601826,0,10.90292493,4.567099648,0,0,4.93,0,1,1,0,6.54
0,0,0.393915418,0.034337491,7.722682776,0.403677897,21.24894299,2.331689112,0.439940008,0.039107804,-0.816669713,2.951270486,4.011879389,2.650466008,6003.266629,166.9036367,-0.612244898,1.398960876,1.594666667,-0.340211166,-132.9424313,0.85462828,0,0.582776331,0.572295181,301.1951372,-3.039962138,0,-9.470743254,-3.216998197,1.398954374,-2.130521392,0,0,1.735249662,-145.4543467,1.516864589,1.736055556,0.575986263,3.874966839,-0.761701551,616.7168124,4.679270046,1.013428,0.002031516,0,0,4.983978521,0,0,15.79,2.861111111,1,0,0,4.63
1.450779293,0.037587463,1.50041738,0.562014679,6.5085586,0.315521793,13.79724432,4.819875727,0.975185984,0.596092368,-0.42840599,2.273941124,6.850291897,6.834149027,13186.33114,195.4662158,-1.649697909,1.767872997,4.4468,0.075832183,-29.03685191,0.407475029,1.158817819,0.725718444,0.770631877,1995.565266,2.522707236,6.995805933,-8.09922394,-1.039944371,2.583301225,-0.904822464,95.29155423,3.375391977,1.798614113,-42.88900776,2.818757149,0.846925,5.346063701,2.752279674,0.270640529,404.3085792,2.682457267,-0.729035663,0.057189861,0,8.073872301,0,0,0,0,0,0,0,2,0.9
-3.002058137,0.041595923,1.15098796,0.53512335,6.598654577,0.26033841,11.34392098,6.12306169,1.337806836,0.634443655,-1.398572624,1.949763949,5.237697767,5.115684368,16013.84967,162.1805379,-0.627899462,3.001543476,4.192375,-0.158849478,-22.43975325,6.114677071,1.236578907,0.203398423,1.242014319,1535.430572,-0.357611029,5.32117341,-5.150897404,0.649189417,1.036117406,1.9563264,75.66558553,5.202915409,1.735896034,-42.17488156,0.305396151,1.036170573,3.605787246,2.609164252,-1.064537743,268.4883138,7.620599865,-0.09107494,0.019376649,0,8.073872301,0,0,0,0,0,0,0,1,2.11
0.862381576,0.038151021,0.798097056,0.648784235,6.483007308,0.34965969,16.13536782,4.855488983,0.809379597,0.657193193,-1.076121001,2.40512399,5.131297455,6.862493534,13122.17804,200.2881378,-2.290986598,2.17505922,4.3404,0.745851172,-29.97025205,0.013184893,2.273314361,0.715486792,0.870332114,2175.725585,0.726989709,5.279087112,-8.141621307,-1.701063387,2.018974585,0.505600759,113.7881441,0.672551304,1.732945416,-42.55528383,1.798446254,0.85489375,2.426466708,2.892158136,-0.299573675,343.2812478,3.202717949,-1.462559629,0.052944645,0,8.073872301,0,0,0,0,0,0,0,2,1.69
0.862381576,0.038151021,0.994310658,0.669464388,6.483007308,0.34965969,15.94959376,4.855488983,0.809379597,0.7666817,-1.076121001,2.416686006,5.72614414,6.896228548,13122.17804,200.2881378,-2.290986598,2.17505922,4.3404,-0.279485077,-27.44146912,0.78971912,2.301508199,0.715486792,0.239122267,1367.596082,0.726989709,5.822984008,-8.447872401,-1.824455463,1.438893149,0.505600759,72.14320226,0.92821562,1.732945416,-40.08794601,1.244023983,0.85489375,4.603457629,2.892158136,0.00486424,346.5368519,1.857374475,-1.481994553,0.048845178,0,8.073872301,0,0,0,0,0,0,0,2,1.94
-3.170367922,0.245601018,-2.040107357,0.26372655,6.831618547,0.302858466,20.58603877,2.479224671,0.981799178,0.29676402,-0.047372934,2.116905599,5.375719167,6.53155986,7304.080069,116.9259267,-1.205678332,-2.179834565,3.663675555,-0.706473558,-871.3504814,4.244595815,0.062435333,0.999989389,-1.447592858,583.9338351,-0.935080048,2.684311439,-11.7629611,-0.146530706,1.137063757,-3.340797391,26.35902927,2.426939051,1.930936158,-1042.83956,1.117394884,2.452360119,7.227951873,7.719228105,-1.998600882,1072.241253,-0.665419654,0.988713198,0.019124139,0,5.711685003,0,0,0,36.4,3.345185185,2,2,0,5.29
